,Access_And_Affordability,company,Air_Quality,Business_Ethics,Business_Model_Resilience,Competitive_Behavior,Critical_Incident_Risk_Management,Customer_Privacy,Customer_Welfare,Data_Security,Director_Removal,Ecological_Impacts,Employee_Engagement_Inclusion_And_Diversity,Employee_Health_And_Safety,Energy_Management,GHG_Emissions,Human_Rights_And_Community_Relations,Labor_Practices,Management_Of_Legal_And_Regulatory_Framework,Physical_Impacts_Of_Climate_Change,Product_Design_And_Lifecycle_Management,Product_Quality_And_Safety,Selling_Practices_And_Product_Labeling,Supply_Chain_Management,Systemic_Risk_Management,Waste_And_Hazardous_Materials_Management,Water_And_Wastewater_Management,rating
0,1.209957244090357,3i,-0.3843760109653265,-0.2342132173962059,-0.2406272604558105,0.0,-0.0823615628502887,-0.1426597727650697,0.0,-0.2548220836418881,-0.0562891649719039,-0.2633016731489657,-0.1178653985228688,-0.1059457466135336,-0.0466929299968249,-0.1158948457064354,-0.1240823211945102,-0.1763258555715743,-0.0435618478426333,-0.1424366384895061,-0.164357389543834,0.0754189297493674,0.0,-0.1892876151816999,-0.0526336083486405,-0.2596092305221468,0.0,7
1,-0.2917980949396323,Admiral,-0.3453455629960374,0.2918023702959213,-0.2521248350743901,0.0,-0.2476691243618255,-0.1655065873388138,0.0,0.0,0.0,-0.1987292746809015,0.0030852145879823,0.0,-0.0040958801344458,0.0175432055598903,-0.0421902180301956,0.0346903471418061,-0.0633591963730308,-0.0907429417248755,-0.0860163443492151,0.0,0.0,0.1535800775376647,-0.0557954938981305,1.216821969430632,0.4525197482257548,7
2,-0.048184232815383,Adobe,-0.3456759720727607,-0.1228221015289629,0.0,0.0,0.0,0.0,0.0,-0.161154564476891,0.0,-0.3585371572067494,-0.0508775144029124,-0.0518339938495679,-0.0500021822040683,0.09772145263262,-0.175959841461859,-0.1804805006711516,-0.0167156333068804,-0.0398163813029001,-0.1620034157904318,0.0,0.0,0.00252573145799,0.2101265451959031,-0.2167688494109341,-0.1128052127565672,7
3,-0.0101880742421811,ADP,-0.0717355865540921,-0.0632140985474448,-0.1962447294469308,0.192393155089472,-0.2899577843136126,-0.3918654954327598,0.0,-0.2100842588642079,0.0,-0.3776913406508052,-0.1014861513153647,-0.0240883302088412,-0.0844214283384312,-0.0038857633987349,-0.0005029617751325,-0.1906805188233922,-0.1049182054086699,0.1028301215865833,-0.0188599679238113,0.0,0.0,-0.085726937417852,0.1336644424108953,-0.0637673278716028,-0.046439033876743,7
4,-0.0920270547856632,American,0.0,-0.1579500494697862,0.4407868951844061,0.0,-0.0555224995482011,0.0,0.0,0.4322688231604621,0.0,-0.3397802307192968,-0.0378270205906709,0.1362840573280365,0.1095075458775546,0.0143927235332294,-0.0495762127130943,0.6031915868866659,0.0554745994948584,0.1986004635953665,0.0,0.0,0.0,0.0,0.0,0.2247820022597053,0.0,7
5,0.0,Ansys,0.0,-0.0429882564655522,-0.323178041990048,0.0,-0.2206175154605849,-0.387161174998532,0.0,-0.1368648279481853,0.0,-0.3121284992394374,-0.0089410090258797,0.254966320526944,-0.1083708492594009,0.0626956704044028,0.164500699117595,0.4312165668956891,0.2646521883772374,-0.1000721887275813,-0.109808424880536,0.0676746762656793,0.0,0.0,0.096293787505552,-0.2833365932464028,-0.0938533090502262,7
6,0.0,Arc,0.4736154642888729,-0.0572740001528226,-0.0118968450461454,0.0,0.0,0.0,0.0,0.0,0.2317935207920376,-0.2762063309793399,0.0907023958500118,-0.155036887108018,-0.0016444903538596,-0.0816154831385072,-0.1550147548861677,0.2491663421581501,-0.1719187787674297,0.132048253701237,0.0,0.1068066788149934,0.0,0.4713902089514586,0.0,0.6664085427320356,0.1542855565220356,7
7,-0.0966600706440839,ASX,-0.0782398602475578,-0.1686659417979404,-0.2588147499412997,0.7116472991160644,0.0,0.0,0.0,-0.1464272871567751,0.0,-0.3492982251315711,-0.0155761744407252,0.0446294965023046,0.1054196642512468,0.0025506730429147,0.0,-0.0789426973040917,-0.0549425471883011,-0.0102888151889269,-0.0040731176993697,0.0,0.0,0.0292587523623182,0.033014971605892,0.0998646210129189,0.0,7
8,0.1403731517815749,Auto,-0.2341605182231799,-0.1972931286885381,-0.3228235478991593,1.8285566819291972,-0.3904140563065472,-0.2542591857310185,0.0,-0.289790511699194,0.1986818330312604,-0.3655287222869662,-0.0694552314593519,-0.0374393212455377,-0.0061701722644177,-0.0241578917766452,0.1683075175770517,-0.1245673041352233,-0.0359330059369915,-0.1000250588087236,-0.0419804781512525,0.0,0.0,-0.2093300237959337,0.0338605159867354,0.4610237006531228,0.0,7
9,-0.4272666762848368,Aviva,0.3997814490390105,-0.1312142164827259,0.0736576407862542,0.1233679732310138,0.0,0.0,0.0,0.0,0.0,-0.2906707110764326,-0.0118472261969081,0.0,-0.0259874224210014,0.0576483157425405,-0.0258170612708711,0.0832172631277122,-0.0862563817053214,-0.110652510634399,0.2308686362809817,0.0,0.0,-0.0526451702405052,-0.079608712622832,0.0,0.0,7
10,-0.369224542618998,AXA,0.0892849033219684,-0.1007203031443359,-0.1575842477877742,0.0,-0.3068633550369283,-0.1954728697102777,0.0,-0.1118398667914468,0.0,-0.1462859280926493,-0.0489243123902898,0.0574161599729209,0.0711587940778931,0.0373825538910982,-0.0621401036133562,-0.0094690359897052,-0.0867726950636656,-0.0340487541630559,0.1954270960087759,0.0,0.0,0.3307965928765128,-0.0929648209107419,-0.0089053902262156,-0.3173498851999522,7
11,0.3672992032153296,Ball,-0.2983144611858604,-0.0152682003197175,-0.2952761358533354,0.0,-0.0073457488050383,0.0,0.0,0.0,0.0,-0.3783285934122078,-0.0277347070373221,-0.1054101869543715,-0.1593257846335765,-0.030044622982161,0.1123408783927697,0.0253906732540782,-0.0328085853116117,-0.188608451727162,-0.1847772600155282,0.0,0.0,-0.255148205702718,-0.0019226867336941,-0.124415184737892,-0.1636968014322555,7
12,-0.1375533483177059,Brambles,-0.28873158588194,0.0824062735728169,-0.3029621252730125,0.1274240191727857,0.3552487754866161,0.0,0.0,0.0,0.0,-0.2433692900239782,-0.0415825490556933,-0.1060358737572279,-0.0104683665431306,-0.1013411549276131,-0.0872316962088191,-0.0246514263852002,0.0829287109469737,-0.168627148050685,-0.156130871943772,0.0,0.0,-0.2184517564826196,0.0750323158149015,-0.2343648571247645,-0.0372710346297314,7
13,0.0,Broadridge,0.3758638384856598,-0.0353682230926577,0.0363315452593921,0.0,0.0,0.0037396171708172,0.0,-0.1391681013341708,0.4925751812256323,-0.1275201657781503,-0.0132116033671099,0.0,0.3418524109823317,0.0045545456936734,0.4982298507233448,-0.165670572040858,0.0618800472281847,0.0,0.0,0.0,0.0,-0.0130180234665761,0.0553670893113146,0.0,0.0,7
14,-0.3284604805205219,CHR,-0.3923803764885392,-0.0487817848109195,-0.2632349842360049,0.0,-0.0855242657808182,-0.3582082268163885,0.0,-0.2300955782596735,0.0,-0.2493527914253653,-0.0195818159943865,-0.0726490958545976,-0.0115109697976061,-0.052726042413093,0.0668219809145258,0.1179702591550075,-0.0342925431880689,-0.0071130632528321,-0.100245405423355,0.0,0.0,-0.1357413532706985,0.0556561078136354,-0.3983100486449232,0.7909045233890892,7
15,0.7327296923152326,Clorox,-0.0757283677781174,-0.0089898598726255,-0.329639767001259,0.0,0.1353777501563643,0.7347332060413246,0.0,-0.237577403600237,0.0,-0.2379971123121886,-0.0384734012026031,-0.1721200396919645,0.0623054451025179,0.0082223767530272,0.1001590207595948,0.1431087666814881,-0.0228712540033877,-0.0888127935031302,-0.1574052068210693,0.0,0.2204827773897678,-0.1930979423530297,-0.2021082448112731,-0.1504046135230471,-0.2072264442304145,7
16,-0.3962338060395867,Croda,0.277272749730828,0.3597961564542588,0.1088203433997259,0.0,0.0,0.0,0.0,0.0,0.0,-0.3151431520115003,-0.0203187374430871,-0.2060298537945766,-0.0449689581976886,0.03978112912906,-0.046807885151851,-0.0269735391847171,-0.0407063336795427,-0.1639253059828383,-0.0703981894075067,0.0,-0.923646058914978,-0.1692734520150539,0.0284908328867891,0.2164604877162524,-0.156957863499371,7
17,0.0,Crown,-0.2169231270472291,0.2091553368557396,-0.3067316095854034,0.0,0.1122180807552562,0.0,0.0,-0.1666672769582459,0.5795979578151297,-0.3028084026690447,-0.0898536721470852,-0.0554309801046249,-0.0849148089154835,-0.0030204464601853,0.2073860358662492,0.0,-0.0051954301442446,0.0321499647921754,0.0,0.2118171465005042,0.0,0.2360904716274172,0.1381569248481288,0.0,0.0,7
18,-0.2148208908946763,Daiichi,-0.2060828104047281,-0.0581548588519672,0.0,0.0,0.0,0.0,0.0,0.0,0.0648070201295709,-0.2750469163632377,0.0112799395915275,-0.0781962127647645,0.0894601864463515,-0.0062676735360729,-0.0619103214597973,-0.0057319103393577,0.0010845537407579,-0.004703714366894,-0.0304202851696116,-0.0459505073020028,0.0,-0.1650169861299229,-0.0139794264785404,-0.281816621863532,-0.1203371661855806,7
19,-0.2369912296512401,Danone,0.0,0.0,-0.2797012906589748,0.0,0.0,0.0,0.0358761649674188,0.0,0.0440950235797491,-0.1961222075353492,0.024516254905649,-0.1274575261152669,0.2308856709660463,-0.0948798567266718,-0.1047702048631801,-0.1053263758597493,-0.029519786795625,-0.0449395669845014,-0.0874867129100676,-0.1081878116520194,-0.1552036086140976,-0.0624437793715421,0.3325081615133887,-0.1897934076040985,-0.193129322260454,7
20,0.0,Dassault,-0.2213153358299095,0.0,-0.0653986618873016,0.149550245568747,0.0,0.3580784934105113,0.0,-0.1408193620535457,0.0,-0.393102635207445,-0.1404522460376241,-0.2753777749247483,-0.1778966870761522,0.2315690155932366,0.0295481048012296,0.2158015512658395,0.047586372244735,-0.1672484421694316,-0.1920757641738522,0.7882729796051582,0.0,0.3952584834533525,0.4143078396864447,-0.3733674394459914,0.0,7
21,0.2182160747664101,DCC,-0.2600512760387255,-0.0783262268680851,-0.2646945079510492,-0.0486788060599633,-0.2925162841979439,0.2935446154233107,0.0,0.0981051557475076,0.0,-0.2835834867067681,-0.007771696484304,-0.1481041091131667,-0.0693994234798887,-0.0433872702805654,0.0017652870802723,-0.0466199020660899,-0.0142828759255286,-0.0392491484490669,-0.0666120029637369,-0.2327181676219976,-0.0286879277339489,-0.0811715830782714,0.1654231917215281,0.3513701837626066,0.0978068022904047,7
22,-0.3571920762485572,Elevance,0.0,-0.1667261499169801,0.0,0.0,-0.2300505946426677,0.4811869311040138,0.0,-0.206824761652498,0.0349044440501238,-0.1501264171188184,-0.0600943980854245,-0.0762960167616964,0.1012067192544781,-0.0378997550858501,-0.1095372673630476,-0.1522971297758482,-0.0149836658816886,-0.1568044974879884,0.6381013747373449,0.0,0.0,0.1257184658479126,-0.0074989146990609,0.0,0.0157491410588161,7
23,-0.3982534330791367,Entain,0.0,-0.1708480144281656,-0.2402587015189186,0.1289578263454853,0.0,-0.3369203498684727,0.0,-0.2414413852493393,0.0,-0.2511397002644423,-0.0473649597319117,-0.0763082922633228,-0.0101871065925327,0.1145796425351396,0.0239982423192409,0.4186526714569447,-0.0681904290552485,0.0894049579047527,-0.0235283335161879,0.0,0.0,-0.0886642408263526,-0.0099761420266374,0.0111146413698847,-0.0132793561846162,7
24,0.0,Equinix,0.040783307330333,-0.1109414313772626,-0.2935797510495476,0.0,0.0,0.0,0.0,0.1663846829078415,-0.0630767692763096,-0.3476734925938208,-0.0219313611413913,0.1308665643579214,0.0246459509948296,0.0597021899158022,-0.0115010798133741,-0.007621749096176,-0.0129812909020404,-0.0385066821883165,0.0,0.0,0.0,-0.0661280086283432,0.0,0.0,0.1623651506614301,7
25,-0.1939285398986406,Expeditors,-0.3747649098875695,-0.0794864318826653,-0.1011043927186962,0.026108860480198,-0.3345308981553705,-0.3017919235745473,0.0,-0.1723660448737524,0.0,-0.3667838290636146,-0.0844681487814541,-0.0784187469509233,-0.1258612793054747,-0.1275808215263179,-0.01012663248455,0.0924116791750943,-0.0005798371771831,-0.0101581049521691,0.0,0.0,0.0,-0.1280840866540722,0.0404086925084351,-0.2521772604013206,0.0030444859677623,7
26,0.1685158647726669,Ferguson,1.9529000532187344,-0.1003331421807936,-0.3177799539538842,0.0,0.0378933536037268,0.0,0.0,-0.1704475822952698,-0.0584912823264631,-0.372887391937638,-0.1017702745348341,-0.141115848161742,-0.1342164400391779,0.0292667690913669,0.029415782670986,-0.2219469345841141,-0.0022433892468938,0.0476730413236124,-0.1133957567529948,-0.0749798176824976,0.0,-0.131598411249223,0.0196743020368238,-0.3215581056864092,-0.2836284969508636,7
27,-0.381588300139637,Fortune,-0.2862744356542446,-0.1046963977760833,-0.1447830681438295,0.0,-0.4507330915123448,0.0,0.0,-0.1300879135356721,0.0,-0.1622447822199472,-0.0591958615109612,-0.1948109822638025,-0.0342361867586313,0.048208669184462,0.0924808355351645,0.0380057292936833,-0.054842216638461,-0.1823425959794461,-0.1204703591083101,-0.2443228738444474,0.0,-0.1886365901683757,0.0076285228152616,-0.1984468195741055,-0.2046065108744597,7
28,0.4386749935151398,Gecina,0.5634382243865529,-0.0836546212212394,-0.2341726133601684,0.3109561813556328,0.0,0.5209927397590808,0.0,0.0,-0.2309905181195197,-0.3614331070261365,-0.0020827365367309,0.3812980410954611,-0.0818032275985068,-0.0293139887543261,0.0324075346792956,0.1505706582197588,-0.0398193926917964,0.0151357572136298,0.0208686371261561,0.0,0.0,0.0571501891598826,-0.11110578942981,-0.0659697756391749,0.0,7
29,-0.1180495163803775,General,0.124905049961606,-0.1199957473713961,-0.3445788383020319,0.041164629271161,0.0,0.0864194254576289,0.0,0.0,0.0,-0.3237238966611285,-0.0714660082751518,0.0198142286109441,-0.1015891270369283,-0.0521997289564484,-0.0856241953262681,0.1623862636734355,-0.1001751511320183,-0.1389497346858122,0.0902086893790554,0.0,0.0,0.1079001805695613,-0.0913221035108001,0.2296577678598726,-0.0378470032625551,7
30,0.0,Givaudan,0.0847017874099298,0.0083270627616218,-0.1706120659840652,0.0,0.0,0.0,0.0,0.0,0.0,-0.2252267226775406,-0.1066709493389982,0.0478618735597683,0.0074398470919077,-0.0056454250819915,0.006652412069861,-0.1990321193312473,0.0090482318783623,-0.0388627808853748,-0.0635950243624018,0.0,0.0,0.0071049650268905,-0.0859591641990907,-0.0752703618665262,-0.016062558027285,7
31,-0.14873713430115,Grainger,0.0313626703278252,-0.0610986784274451,-0.0645319779390492,-0.8746197579203758,-0.3940618435564295,-0.6859926267517258,0.0,-0.3154354314119382,0.0,-0.3799785085842125,-0.0475182328179598,-0.0574885158213524,-0.0755432690971205,0.0279798215984065,-0.081730345795304,-0.1410596370645322,-0.0575659915578909,-0.0614822203827663,-0.0740928476978807,-0.3649064800017222,0.0,-0.0921856380440812,0.0001175406213717,-0.2553792142541488,-0.1832739874595357,7
32,0.0,HOYA,0.0,-0.196086994261364,0.3267255048545561,-0.0800414500573176,-0.1694518844604828,0.0,0.0,0.0,-0.2265987349682233,0.0,0.0019790381608497,-0.0202579801928178,0.0,-0.0342826737048301,0.0158591718078575,-0.0878663689287159,-0.0506114770368172,0.0481158802722318,0.0828604969834199,0.0,0.0,0.0,0.1937573222288049,0.0,0.0,7
33,-0.1146594884959675,Idexx,-0.2139883108150612,-0.1049272024673798,-0.3538292163735927,1.3628147379412492,-0.240587727275171,-0.4200353147015415,0.0,-0.0067922259072865,0.2006171295510951,-0.3656685058321775,-0.0362092225135343,-0.1292207578574786,-0.083853923727665,-0.0576858425302016,0.5903948134709421,-0.1007979891199263,-0.0498064980397282,-0.008606074178838,-0.1504449752211664,-0.1782218312843162,0.0,-0.0895521563272686,-0.0470527561554622,-0.0414455478221028,-0.1792651243150779,7
34,-0.3492720907979822,Informa,0.8340185331400671,0.3786113118164261,-0.1322210816655515,0.4139568214548035,0.2385128347830529,0.0,0.0,0.275181458598385,0.0,-0.2896444957044892,-0.1178391960557375,0.2112292509251368,-0.0920522339178948,-0.0589330294298095,-0.1668791147454244,0.113378110874049,-0.0860338877858346,-0.1285536042926315,-0.1200259297867274,0.06038615075726,-0.1429633688691937,-0.1250701506189873,0.0300584261166588,-0.2396626495481887,-0.0044749202056261,7
35,-0.2918198798354602,Intuit,0.29038924436184,-0.0598113444974845,-0.1807528347144139,-0.0782184015258135,0.0,-0.1063600367584759,0.0,0.0032829516150088,0.3999094629606661,-0.1747978001452565,-0.0447511908452057,0.155086389933264,-0.0023474105106178,0.0386097175506157,0.0215103953125635,0.0636221220240088,-0.0798312187804203,-0.0212995494405762,0.0015120406499953,0.0,0.0,0.0873553422124292,0.1138415238426189,-0.0143351471968391,0.0988185071579505,7
36,-0.2052729865088054,Keysight,-0.227925563065695,-0.0708136837146108,-0.1038221352486202,0.0,-0.2992165953496056,0.0,0.0,-0.3458634285161874,0.0,-0.3435960223211113,-0.0580810494804905,-0.0087136132271967,-0.1037990389389515,0.141477057230039,-0.0652365288538354,0.0269292140476362,0.0249567195991906,0.0095950679727516,-0.0635823708705727,0.0,0.0,-0.0433026749739006,0.0388480437645954,-0.1989961161096426,-0.170021665430074,7
37,0.0,Landsec,0.1737482972286742,-0.136091336196493,-0.2486811768401309,0.0,-0.1924946653448259,0.1910834879623071,0.0,0.0,0.0,-0.2506908059096682,-0.0084357550780178,-0.0084882077124751,0.0530973531763865,0.0284650099552498,-0.0193033348207525,-0.2039454749125957,-0.037961443549987,-0.1349931724691933,0.1045489686767336,0.0,0.0,-0.040565868935395,0.0042843906953264,-0.0968854631722807,-0.0379594241145987,7
38,0.154674639800696,Lennox,0.0,-0.1699740149005504,0.0,0.0,0.2295997932861073,-0.0040810509499843,0.0,-0.1971968506697685,0.1079620229636153,-0.2319428353502078,0.0101856667880411,-0.1440061923623295,-0.0768458732848871,0.1442219338478511,0.0128637264648098,-0.0756262104041849,-0.0041015574150366,-0.1573372304019663,-0.1235320227262459,-0.160325903380207,0.0,0.0562942454477493,-0.0302197128472464,0.0168545975085351,0.0035570471013172,7
39,-0.1444358536112834,LKQ,0.0,-0.1239894127020428,-0.1550204372737201,0.0,0.0715558089779392,0.1201209323651641,0.0,-0.1354216474541932,0.0316582545893508,-0.1650480369084144,-0.0169255349964526,-0.1127084186165946,-0.0530817292524601,-0.1265010606438926,-0.036358370596789,0.0419017858715221,-0.0412943407814923,-0.0853612327143375,-0.1618330562879081,0.2781339188522469,0.0,-0.0740267574109255,-0.0702655452831156,-0.3023299343250984,0.1836346435097475,7
40,-0.3330874012007945,Netapp,-0.3096393368310961,-0.0756467979313112,0.0136585936594885,0.0,-0.3589430050590986,0.1378680045193136,0.0,-0.1813006421971406,-0.0409784033247041,-0.3152387789763623,-0.0454175179571676,-0.0491140729934806,-0.0908164269474874,0.0750531580697687,-0.0379727413182388,-0.0558965829869403,-0.0111204102644975,0.0465086955066553,-0.0745862830008539,0.0,0.0,-0.0965077621825494,-0.0290097456917331,-0.1982471072152746,-0.1134946385983411,7
41,-0.4944068934677733,NICE,-0.0815873209801698,-0.1671242662999612,-0.2310069825526121,-0.4452278912155454,-0.3222901122385536,-0.243320302432954,0.0,-0.217708305401646,-0.1996935536973449,-0.3777213373710881,-0.0847287824213426,-0.1984007460913646,-0.0865333520193707,0.1178660480442494,-0.143606007124989,-0.1916926486378895,-0.0362351879927391,-0.1173193112681658,-0.1230481035166319,-0.0212512135492214,0.0,-0.161016233386523,-0.1352522749348733,-0.1853238184218075,0.0118931081338033,7
42,-0.3132821755920866,NiSource,0.1253183241328214,-0.0348823119961817,-0.3569855962182217,0.0679862274361304,-0.511941025171958,0.036240260429346,0.0,-0.0427166151800748,0.0336554969119693,-0.2896478067947476,-0.0884248373897104,-0.1497379899486299,-0.1228791169634214,-0.0881073758270567,-0.150402676354332,0.0241879095344857,-0.0458081028591814,0.0191460706560565,0.0906933411552385,0.0605188292561182,0.0,-0.1184515675149173,-0.0021609445577674,-0.2798155137749247,-0.2036728589588489,7
43,-0.3428980302140859,NVIDIA,0.0,-0.1066239683120176,-0.0381207288334205,0.0,1.4905420955523945,0.0,0.0,-0.2856295268882546,0.0,-0.2864473062036012,-0.0417421947912324,-0.0905703778051019,-0.1426483095349956,-0.0142674094871466,0.0031701870523468,-0.1667180373158361,-0.0755332844139314,-0.0800318370046645,-0.1086842173242033,-0.1698509869630529,0.0,-0.0602405762337531,0.0032942430612596,-0.0386884244488554,-0.1153611761703661,7
44,-0.1828852393165871,Pandora,-0.224674644400601,-0.1602908425996198,0.3143578667700129,1.2682008552051796,-0.3946624735093012,-0.2129796239026441,0.0,-0.1782412440854685,0.0259129402582243,-0.2907952736153012,-0.0040851477288911,-0.003017611702119,-0.0131226961602207,0.0316165697938187,-0.0881529034997319,-0.1583792917085065,-0.0467168356025342,0.032794415717209,-0.0809487009896525,-0.1342235345097897,0.0,-0.163040260532826,0.199880887336421,-0.1112254001460875,-0.0909456622423257,7
45,0.0,Parkland,-0.2796323642760713,-0.1453576635961649,-0.3436182178862986,0.1779687503504224,-0.2586724501982065,0.0,0.0,-0.0556305774689708,-0.2420446975491171,-0.3251593218388375,-0.00121989831372,-0.1725392388368747,-0.1733775512197328,-0.0932915474444255,-0.1284667446141189,-0.1718168162394726,-0.0604636764661145,-0.0885749839005322,-0.0145689307318497,0.0452266576726062,0.5624505711371462,-0.1155946813554262,-0.0477260417469482,0.0,0.0,7
46,-0.3969906345855082,Phoenix,-0.2743097704355449,-0.1827642736751161,-0.2431139289844814,-0.2967277326705093,0.110210896683727,-0.3089529710910841,0.0,-0.3143970488587141,-0.0012696052448419,-0.4914378555994093,-0.0639022800571853,-0.1256306330659963,-0.0069044566234354,-0.0154192422502481,-0.0365995572503227,-0.2609215194228116,-0.1009508245950128,-0.1573007406156426,-0.0502073378369949,0.0,0.0,-0.0095105415563117,-0.092792977701828,-0.2667619340684715,0.0,7
47,-0.1323697965072554,QBE,-0.2137301507335921,-0.1687415036992571,-0.2322490005733114,0.0,-0.4238670341084898,0.2236629339255611,0.0,-0.2453370049090544,0.0,-0.2485841179578952,-0.0452236408425482,0.0330710842611663,-0.0271577264368289,0.0866269386746797,-0.0980944648886952,-0.0172644706414376,-0.0469702770050904,-0.1048315138687601,-0.0098543176172394,0.0,0.0,-0.0448130923332779,-0.0482636620620023,0.0,0.0,7
48,-0.3541802283636862,Quest,0.0,-0.1132147876868548,0.2043768486587891,0.314384509958083,-0.1214852317079014,0.0,0.0,-0.1275500857495562,0.0265791369724055,-0.3209723358690317,-0.0621265732795411,-0.1095479752842333,-0.0718854005567887,0.1366106376963483,0.0412037710172913,0.01648298987423,-0.077314770293914,-0.0623909599768257,0.0,0.0,0.0,-0.0726965551428917,0.0438578598860512,-0.1412483813370568,0.0,7
49,-0.3901650456604503,SAGE,-0.1181072570412862,-0.154404722411928,-0.2174060064445136,0.413737033718351,0.2289250672152381,-0.4215840977561288,0.0,-0.1430452173879087,0.0,-0.2593695915770584,-0.0769852116895102,-0.0874009440769636,0.056649915321569,-0.0483751145058213,-0.1043445772698658,0.0714309425217213,-0.0612897832047362,-0.0986136496575034,0.0120909267305856,0.0,0.0,-0.0656711016081549,-0.0931353425357478,0.434613699321758,0.0,7
50,-0.2175201571972897,Sainsbury,-0.2274693528391636,0.0723837180184616,-0.1609849202013568,0.2629541269575511,-0.464816360971228,0.0,0.0,0.0,0.0,-0.3685808233888659,0.0045915813369138,-0.0767062678816054,-0.1195893830810815,0.0104852654079493,-0.1447691502508389,-0.2515192024635778,-0.0318856490323684,-0.0527340986729475,-0.1196706820842401,0.0,0.0,-0.1294050503957808,0.1350033823604034,-0.1366816476491768,-0.2020806607349909,7
51,0.0,Schroders,1.0803614465168163,-0.0532660671084558,-0.3066078131035072,0.0,0.0,0.0,0.0,0.0927964166126638,0.0,0.0668478341295315,0.0843272488560386,0.1388663363073337,0.0914485196248447,0.2503132443785891,-0.0573298560297914,0.2966103548198101,-0.0886407021849926,-0.1535894241606062,-0.0142651801877824,0.0,0.0,0.4336713827391651,-0.1591651975870471,0.0,0.0,7
52,0.0,Sig,-0.2330982146275358,-0.0447647329677568,-0.2555122860735969,0.0,-0.0870396586171086,0.0,0.0,0.0,0.0,-0.4328900952552231,0.0226836061030493,-0.0751862663797168,-0.2299572341926359,-0.0397525902274866,0.1746724797569074,0.1638324514947113,-0.082634037763166,-0.0608281118378997,-0.1267850311071805,0.0,0.0,-0.0504435954569448,-0.1018564597932467,-0.1982263670119957,0.0,7
53,0.3835459406039999,Steris,0.0,-0.0573262434380544,0.0,0.0,-0.3131560885068674,0.0,0.0,-0.0526887382384246,0.0792274690864524,-0.2050100159028955,-0.0471413960666186,-0.1273758190018969,0.3535918533544261,0.022313585770775,-0.0373430495848038,-0.0064895294490318,-0.0145648017993904,0.0,-0.0157207294680347,-0.0447359403816702,0.0,-0.0898108702138094,0.9830638621174538,0.1858207491732709,0.0319103909923198,7
54,0.0141701688738846,Taylor,0.7749049090651644,-0.1128355145767354,0.2214248756154742,0.0,0.134878131831463,0.0,0.0,0.0,0.0,-0.3910368874570423,-0.0250659558866786,-0.0808566031851896,-0.1391499312768723,0.0956813564656187,-0.050634737946994,-0.1377802399483006,-0.0679421102010934,-0.0708045432232232,-0.1355949638137058,0.6318071475599603,0.0,-0.0496939941666559,0.0958280352016233,-0.1824648955325569,-0.2377105810892913,7
55,-0.027272588850752,TELIA,-0.0467601820637386,-0.0498641079359033,0.0,0.0,0.0,0.0,0.0,-0.2427325967312479,0.451002671360646,-0.3041802193213376,-0.0677702344053119,-0.0739620038227733,-0.1011449547949198,0.175550969013246,-0.1084293912194856,0.0256226748320342,-0.0162044975542162,0.0,-0.1633352707317968,0.0,0.0,0.3938254741809495,0.0,-0.158728109580181,0.0,7
56,0.0,Tractor,0.0,0.1460735951812818,0.0,0.0,0.0003610399214464,0.0,0.0,-0.0982735618029737,-0.0715249575063786,-0.3360679976188149,-0.0554552086717779,0.434224034206826,-0.0724623778085984,-0.0047791436142027,0.0264740254431881,-0.1384757506655634,0.1174710661000612,0.0284667236363367,-0.0248811682425685,0.0256046675193704,0.0,-0.1300291200618016,0.8139530460049861,-0.2795108758020602,-0.1879241806995113,7
57,0.3376932180981787,VAT,-0.6042746412069353,-0.1558379868887951,-0.1512923904026092,-0.2049027206163414,-0.1931577690341118,0.3893603557468317,0.0,-0.2880213903938864,-0.106646192681344,-0.3621031165397583,-0.0467887755594526,-0.0780072704682567,-0.0961170178855576,0.0121687191068495,-0.1166443799232107,-0.1940809791806825,-0.1036076932737915,-0.0894861169547672,-0.1522029449449032,-0.1691527583281583,0.0,-0.12059804406151,-0.0671677334804599,-0.2542471364024899,-0.2142097501079312,7
58,0.4501244870822826,Waters,0.132896159233976,-0.1295464240782871,0.0,0.0,0.0805491015287356,0.5767704815630768,0.0,-0.1189936725444333,0.0,-0.3118762306252006,-0.0229386964182401,-0.0855884683779222,-0.0390153531866391,0.0326238279035581,-0.0157669919192934,-0.0706596703343519,-0.0200334200811889,-0.008068583627121,-0.1207629967498647,-0.4405650152297253,0.0278034093549874,-0.0495946210354654,0.1383529121857569,-0.1156497122941017,0.0250906543091814,7
59,-0.2672790043189822,Williams,-0.0320532588659579,-0.0291647977718678,-0.2377514719025388,-0.0047534283041434,0.1097704775591154,-0.0679394103867706,0.0,-0.0531617265852478,0.0,-0.2910397032586134,-0.0861401246192369,-0.1696177137412958,-0.0090556013556225,-0.0638589477329901,0.0029615439124504,-0.2437153744465188,0.0129656848845668,-0.0105371782917982,-0.144102116765262,-0.3409178845154826,0.0,-0.1188904842158918,-0.0267815439191728,-0.1126809142502191,0.0740087645307787,7
